,State,Year,Quarter,District,RegisteredUser
10768,uttar-pradesh,2021,4,kheri district,480851
10769,uttar-pradesh,2021,4,gorakhpur district,964667
10770,uttar-pradesh,2021,4,unnao district,316042
10771,uttar-pradesh,2021,4,prayagraj district,1414447
10772,uttar-pradesh,2021,4,sonbhadra district,292843
10773,uttar-pradesh,2021,4,ghazipur district,552224
10774,uttar-pradesh,2021,4,farrukhabad district,248877
10775,uttar-pradesh,2021,4,kannauj district,213494
10776,uttar-pradesh,2021,4,azamgarh district,624474
10777,uttar-pradesh,2021,4,ayodhya district,399921
10778,uttar-pradesh,2021,4,deoria district,528101
10779,uttar-pradesh,2021,4,ghaziabad district,2169109
10780,uttar-pradesh,2022,3,amethi district,317320
10781,uttar-pradesh,2022,3,siddharthnagar district,322050
10782,uttar-pradesh,2022,3,auraiya district,243880
10783,uttar-pradesh,2022,3,sambhal district,263057
10784,uttar-pradesh,2022,3,kanpur nagar district,1592126
10785,uttar-pradesh,2022,3,aligarh district,869751
10786,uttar-pradesh,2022,3,mahoba district,131487
10787,uttar-pradesh,2022,3,lucknow district,2604663
10788,uttar-pradesh,2022,3,sant kabeer nagar district,248266
10789,uttar-pradesh,2022,3,hathras district,297339
10790,uttar-pradesh,2022,3,budaun district,347766
10791,uttar-pradesh,2022,3,moradabad district,590056
10792,uttar-pradesh,2022,3,kushinagar district,658326
10793,uttar-pradesh,2022,3,baghpat district,305082
10794,uttar-pradesh,2022,3,shahjahanpur district,403737
10795,uttar-pradesh,2022,3,muzaffarnagar district,569122
10796,uttar-pradesh,2022,3,ambedkar nagar district,391497
10797,uttar-pradesh,2022,3,bahraich district,293586
10798,uttar-pradesh,2022,3,jalaun district,294643
10799,uttar-pradesh,2022,3,rampur district,316113
10800,uttar-pradesh,2022,3,ballia district,615476
10801,uttar-pradesh,2022,3,shravasti district,76201
10802,uttar-pradesh,2022,3,kasganj district,204628
10803,uttar-pradesh,2022,3,varanasi district,1563730
10804,uttar-pradesh,2022,3,gautam buddha nagar district,3130224
10805,uttar-pradesh,2022,3,basti district,414256
10806,uttar-pradesh,2022,3,shamli district,242580
10807,uttar-pradesh,2022,3,maharajganj district,424361
10808,uttar-pradesh,2022,3,etawah district,320846
10809,uttar-pradesh,2022,3,etah district,276844
10810,uttar-pradesh,2022,3,banda district,199461
10811,uttar-pradesh,2022,3,bijnor district,564365
10812,uttar-pradesh,2022,3,hardoi district,413101
10813,uttar-pradesh,2022,3,balrampur district,193583
10814,uttar-pradesh,2022,3,amroha district,313538
10815,uttar-pradesh,2022,3,pilibhit district,299722
10816,uttar-pradesh,2022,3,mainpuri district,320417
10817,uttar-pradesh,2022,3,kanpur dehat district,242363
10818,uttar-pradesh,2022,3,jaunpur district,836999
10819,uttar-pradesh,2022,3,kaushambi district,163634
10820,uttar-pradesh,2022,3,hapur district,366537
10821,uttar-pradesh,2022,3,hamirpur district,166804
10822,uttar-pradesh,2022,3,meerut district,1075255
10823,uttar-pradesh,2022,3,mathura district,803538
10824,uttar-pradesh,2022,3,chitrakoot district,116747
10825,uttar-pradesh,2022,3,lalitpur district,199494
10826,uttar-pradesh,2022,3,mau district,375672
10827,uttar-pradesh,2022,3,mirzapur district,402235
10828,uttar-pradesh,2022,3,bulandshahr district,684412
10829,uttar-pradesh,2022,3,gonda district,392403
10830,uttar-pradesh,2022,3,jhansi district,589478
10831,uttar-pradesh,2022,3,chandauli district,384127
10832,uttar-pradesh,2022,3,bhadohi district,292737
10833,uttar-pradesh,2022,3,pratapgarh district,476843
10834,uttar-pradesh,2022,3,saharanpur district,741236
10835,uttar-pradesh,2022,3,bara banki district,375287
10836,uttar-pradesh,2022,3,bareilly district,977218
10837,uttar-pradesh,2022,3,sitapur district,514752
10838,uttar-pradesh,2022,3,sultanpur district,387814
10839,uttar-pradesh,2022,3,agra district,1426154
10840,uttar-pradesh,2022,3,fatehpur district,292522
10841,uttar-pradesh,2022,3,rae bareli district,337333
10842,uttar-pradesh,2022,3,firozabad district,531310
10843,uttar-pradesh,2022,3,kheri district,577837
10844,uttar-pradesh,2022,3,gorakhpur district,1148103
10845,uttar-pradesh,2022,3,unnao district,376810
10846,uttar-pradesh,2022,3,prayagraj district,1678668
10847,uttar-pradesh,2022,3,sonbhadra district,348944
10848,uttar-pradesh,2022,3,ghazipur district,660956
10849,uttar-pradesh,2022,3,farrukhabad district,298591
10850,uttar-pradesh,2022,3,kannauj district,256849
10851,uttar-pradesh,2022,3,azamgarh district,746045
10852,uttar-pradesh,2022,3,ayodhya district,476884
10853,uttar-pradesh,2022,3,deoria district,632752
10854,uttar-pradesh,2022,3,ghaziabad district,2549377
10855,uttar-pradesh,2022,2,amethi district,300525
10856,uttar-pradesh,2022,2,siddharthnagar district,304650
10857,uttar-pradesh,2022,2,auraiya district,230779
10858,uttar-pradesh,2022,2,sambhal district,249076
10859,uttar-pradesh,2022,2,kanpur nagar district,1510491
10860,uttar-pradesh,2022,2,aligarh district,824034
10861,uttar-pradesh,2022,2,mahoba district,124427
10862,uttar-pradesh,2022,2,lucknow district,2474317
10863,uttar-pradesh,2022,2,sant kabeer nagar district,234372
10864,uttar-pradesh,2022,2,hathras district,281014
10865,uttar-pradesh,2022,2,budaun district,329179
10866,uttar-pradesh,2022,2,moradabad district,558719
10867,uttar-pradesh,2022,2,kushinagar district,621030
10868,uttar-pradesh,2022,2,baghpat district,289373
10869,uttar-pradesh,2022,2,shahjahanpur district,381911
10870,uttar-pradesh,2022,2,muzaffarnagar district,539583
10871,uttar-pradesh,2022,2,ambedkar nagar district,369511
10872,uttar-pradesh,2022,2,bahraich district,278827
10873,uttar-pradesh,2022,2,jalaun district,279182
10874,uttar-pradesh,2022,2,rampur district,299289
10875,uttar-pradesh,2022,2,ballia district,581226
10876,uttar-pradesh,2022,2,shravasti district,72312
10877,uttar-pradesh,2022,2,kasganj district,193531
10878,uttar-pradesh,2022,2,varanasi district,1483315
10879,uttar-pradesh,2022,2,gautam buddha nagar district,2973360
10880,uttar-pradesh,2022,2,basti district,391480
10881,uttar-pradesh,2022,2,shamli district,229756
10882,uttar-pradesh,2022,2,maharajganj district,400839
10883,uttar-pradesh,2022,2,etawah district,303513
10884,uttar-pradesh,2022,2,etah district,262230
10885,uttar-pradesh,2022,2,banda district,189165
10886,uttar-pradesh,2022,2,bijnor district,534931
10887,uttar-pradesh,2022,2,hardoi district,391720
10888,uttar-pradesh,2022,2,balrampur district,183374
10889,uttar-pradesh,2022,2,amroha district,296694
10890,uttar-pradesh,2022,2,pilibhit district,283534
10891,uttar-pradesh,2022,2,mainpuri district,303347
10892,uttar-pradesh,2022,2,kanpur dehat district,229258
10893,uttar-pradesh,2022,2,jaunpur district,790310
10894,uttar-pradesh,2022,2,kaushambi district,154837
10895,uttar-pradesh,2022,2,hapur district,347378
10896,uttar-pradesh,2022,2,hamirpur district,157910
10897,uttar-pradesh,2022,2,meerut district,1020429
10898,uttar-pradesh,2022,2,mathura district,760584
10899,uttar-pradesh,2022,2,chitrakoot district,110760
10900,uttar-pradesh,2022,2,lalitpur district,189192
10901,uttar-pradesh,2022,2,mau district,355194
10902,uttar-pradesh,2022,2,mirzapur district,381259
10903,uttar-pradesh,2022,2,bulandshahr district,648058
10904,uttar-pradesh,2022,2,gonda district,371929
10905,uttar-pradesh,2022,2,jhansi district,558926
10906,uttar-pradesh,2022,2,chandauli district,363366
10907,uttar-pradesh,2022,2,bhadohi district,276471
10908,uttar-pradesh,2022,2,pratapgarh district,450876
10909,uttar-pradesh,2022,2,saharanpur district,703431
10910,uttar-pradesh,2022,2,bara banki district,355514
10911,uttar-pradesh,2022,2,bareilly district,925536
10912,uttar-pradesh,2022,2,sitapur district,487160
10913,uttar-pradesh,2022,2,sultanpur district,366531
10914,uttar-pradesh,2022,2,agra district,1351856
10915,uttar-pradesh,2022,2,fatehpur district,277199
10916,uttar-pradesh,2022,2,rae bareli district,319786
10917,uttar-pradesh,2022,2,firozabad district,502113
10918,uttar-pradesh,2022,2,kheri district,546247
10919,uttar-pradesh,2022,2,gorakhpur district,1086399
10920,uttar-pradesh,2022,2,unnao district,357565
10921,uttar-pradesh,2022,2,prayagraj district,1590032
10922,uttar-pradesh,2022,2,sonbhadra district,330599
10923,uttar-pradesh,2022,2,ghazipur district,624588
10924,uttar-pradesh,2022,2,farrukhabad district,282388
10925,uttar-pradesh,2022,2,kannauj district,242692
10926,uttar-pradesh,2022,2,azamgarh district,705372
10927,uttar-pradesh,2022,2,ayodhya district,451594
10928,uttar-pradesh,2022,2,deoria district,597729
10929,uttar-pradesh,2022,2,ghaziabad district,2421605
10930,uttar-pradesh,2022,1,amethi district,283285
10931,uttar-pradesh,2022,1,siddharthnagar district,286990
10932,uttar-pradesh,2022,1,auraiya district,217723
10933,uttar-pradesh,2022,1,sambhal district,234926
10934,uttar-pradesh,2022,1,kanpur nagar district,1431918
10935,uttar-pradesh,2022,1,aligarh district,778769
10936,uttar-pradesh,2022,1,mahoba district,117391
10937,uttar-pradesh,2022,1,lucknow district,2348173
10938,uttar-pradesh,2022,1,sant kabeer nagar district,220942
10939,uttar-pradesh,2022,1,hathras district,264734
10940,uttar-pradesh,2022,1,budaun district,310467
10941,uttar-pradesh,2022,1,moradabad district,528459
10942,uttar-pradesh,2022,1,kushinagar district,585162
10943,uttar-pradesh,2022,1,baghpat district,273913
10944,uttar-pradesh,2022,1,shahjahanpur district,359822
10945,uttar-pradesh,2022,1,muzaffarnagar district,510605
10946,uttar-pradesh,2022,1,ambedkar nagar district,347805
10947,uttar-pradesh,2022,1,bahraich district,262870
10948,uttar-pradesh,2022,1,jalaun district,263573
10949,uttar-pradesh,2022,1,rampur district,282442
10950,uttar-pradesh,2022,1,ballia district,548285
10951,uttar-pradesh,2022,1,shravasti district,68179
10952,uttar-pradesh,2022,1,kasganj district,182189
10953,uttar-pradesh,2022,1,varanasi district,1406056
10954,uttar-pradesh,2022,1,gautam buddha nagar district,2822463
10955,uttar-pradesh,2022,1,basti district,368788
10956,uttar-pradesh,2022,1,shamli district,217044
10957,uttar-pradesh,2022,1,maharajganj district,377520
10958,uttar-pradesh,2022,1,etawah district,286261
10959,uttar-pradesh,2022,1,etah district,246989
10960,uttar-pradesh,2022,1,banda district,178647
10961,uttar-pradesh,2022,1,bijnor district,505579
10962,uttar-pradesh,2022,1,hardoi district,369745
10963,uttar-pradesh,2022,1,balrampur district,172888
10964,uttar-pradesh,2022,1,amroha district,279928
10965,uttar-pradesh,2022,1,pilibhit district,267438
10966,uttar-pradesh,2022,1,mainpuri district,285752
10967,uttar-pradesh,2022,1,kanpur dehat district,215966
10968,uttar-pradesh,2022,1,jaunpur district,745837
10969,uttar-pradesh,2022,1,kaushambi district,146004
10970,uttar-pradesh,2022,1,hapur district,328694
10971,uttar-pradesh,2022,1,hamirpur district,148893
10972,uttar-pradesh,2022,1,meerut district,967325
10973,uttar-pradesh,2022,1,mathura district,719040
10974,uttar-pradesh,2022,1,chitrakoot district,104504
10975,uttar-pradesh,2022,1,lalitpur district,178791
10976,uttar-pradesh,2022,1,mau district,335310
10977,uttar-pradesh,2022,1,mirzapur district,359993
10978,uttar-pradesh,2022,1,bulandshahr district,612406
10979,uttar-pradesh,2022,1,gonda district,350931
10980,uttar-pradesh,2022,1,jhansi district,529169
10981,uttar-pradesh,2022,1,chandauli district,343632
10982,uttar-pradesh,2022,1,bhadohi district,261266
10983,uttar-pradesh,2022,1,pratapgarh district,425208
10984,uttar-pradesh,2022,1,saharanpur district,665784
10985,uttar-pradesh,2022,1,bara banki district,335222
10986,uttar-pradesh,2022,1,bareilly district,875033
10987,uttar-pradesh,2022,1,sitapur district,459091
10988,uttar-pradesh,2022,1,sultanpur district,345466
10989,uttar-pradesh,2022,1,agra district,1279852
10990,uttar-pradesh,2022,1,fatehpur district,261545
10991,uttar-pradesh,2022,1,rae bareli district,301965
10992,uttar-pradesh,2022,1,firozabad district,473859
10993,uttar-pradesh,2022,1,kheri district,514743
10994,uttar-pradesh,2022,1,gorakhpur district,1027283
10995,uttar-pradesh,2022,1,unnao district,337537
10996,uttar-pradesh,2022,1,prayagraj district,1504572
10997,uttar-pradesh,2022,1,sonbhadra district,312416
10998,uttar-pradesh,2022,1,ghazipur district,589549
10999,uttar-pradesh,2022,1,farrukhabad district,266001
11000,uttar-pradesh,2022,1,kannauj district,228510
11001,uttar-pradesh,2022,1,azamgarh district,666213
11002,uttar-pradesh,2022,1,ayodhya district,426442
11003,uttar-pradesh,2022,1,deoria district,563817
11004,uttar-pradesh,2022,1,ghaziabad district,2298103
11005,uttar-pradesh,2022,4,amethi district,331764
11006,uttar-pradesh,2022,4,siddharthnagar district,336532
11007,uttar-pradesh,2022,4,auraiya district,255605
11008,uttar-pradesh,2022,4,sambhal district,275307
11009,uttar-pradesh,2022,4,kanpur nagar district,1673173
11010,uttar-pradesh,2022,4,aligarh district,912129
11011,uttar-pradesh,2022,4,mahoba district,137382
11012,uttar-pradesh,2022,4,lucknow district,2734333
11013,uttar-pradesh,2022,4,sant kabeer nagar district,260490
11014,uttar-pradesh,2022,4,hathras district,311414
11015,uttar-pradesh,2022,4,budaun district,363274
11016,uttar-pradesh,2022,4,moradabad district,619119
11017,uttar-pradesh,2022,4,kushinagar district,690975
11018,uttar-pradesh,2022,4,baghpat district,319482
11019,uttar-pradesh,2022,4,shahjahanpur district,422458
11020,uttar-pradesh,2022,4,muzaffarnagar district,596271
11021,uttar-pradesh,2022,4,ambedkar nagar district,410216
11022,uttar-pradesh,2022,4,bahraich district,306258
11023,uttar-pradesh,2022,4,jalaun district,308934
11024,uttar-pradesh,2022,4,rampur district,331077
11025,uttar-pradesh,2022,4,ballia district,645949
11026,uttar-pradesh,2022,4,shravasti district,79245
11027,uttar-pradesh,2022,4,kasganj district,214531
11028,uttar-pradesh,2022,4,varanasi district,1641943
11029,uttar-pradesh,2022,4,gautam buddha nagar district,3286371
11030,uttar-pradesh,2022,4,basti district,434060
11031,uttar-pradesh,2022,4,shamli district,254021
11032,uttar-pradesh,2022,4,maharajganj district,444905
11033,uttar-pradesh,2022,4,etawah district,336655
11034,uttar-pradesh,2022,4,etah district,289979
11035,uttar-pradesh,2022,4,banda district,208349
11036,uttar-pradesh,2022,4,bijnor district,590130
11037,uttar-pradesh,2022,4,hardoi district,431274
11038,uttar-pradesh,2022,4,balrampur district,202052
11039,uttar-pradesh,2022,4,amroha district,328276
11040,uttar-pradesh,2022,4,pilibhit district,313713
11041,uttar-pradesh,2022,4,mainpuri district,335366
11042,uttar-pradesh,2022,4,kanpur dehat district,253280
11043,uttar-pradesh,2022,4,jaunpur district,877935
11044,uttar-pradesh,2022,4,kaushambi district,171007
11045,uttar-pradesh,2022,4,hapur district,384529
11046,uttar-pradesh,2022,4,hamirpur district,174336
11047,uttar-pradesh,2022,4,meerut district,1127324
11048,uttar-pradesh,2022,4,mathura district,842841
11049,uttar-pradesh,2022,4,chitrakoot district,121558
11050,uttar-pradesh,2022,4,lalitpur district,208434
11051,uttar-pradesh,2022,4,mau district,394376
11052,uttar-pradesh,2022,4,mirzapur district,421064
11053,uttar-pradesh,2022,4,bulandshahr district,716597
11054,uttar-pradesh,2022,4,gonda district,410002
11055,uttar-pradesh,2022,4,jhansi district,618141
11056,uttar-pradesh,2022,4,chandauli district,402790
11057,uttar-pradesh,2022,4,bhadohi district,307145
11058,uttar-pradesh,2022,4,pratapgarh district,499521
11059,uttar-pradesh,2022,4,saharanpur district,776234
11060,uttar-pradesh,2022,4,bara banki district,392384
11061,uttar-pradesh,2022,4,bareilly district,1025341
11062,uttar-pradesh,2022,4,sitapur district,538245
11063,uttar-pradesh,2022,4,sultanpur district,406332
11064,uttar-pradesh,2022,4,agra district,1497144
11065,uttar-pradesh,2022,4,fatehpur district,305820
11066,uttar-pradesh,2022,4,rae bareli district,352816
11067,uttar-pradesh,2022,4,firozabad district,558101
11068,uttar-pradesh,2022,4,kheri district,604799
11069,uttar-pradesh,2022,4,gorakhpur district,1205580
11070,uttar-pradesh,2022,4,unnao district,393919
11071,uttar-pradesh,2022,4,prayagraj district,1763014
11072,uttar-pradesh,2022,4,sonbhadra district,365610
11073,uttar-pradesh,2022,4,ghazipur district,694386
11074,uttar-pradesh,2022,4,farrukhabad district,313379
11075,uttar-pradesh,2022,4,kannauj district,269252
11076,uttar-pradesh,2022,4,azamgarh district,781790
11077,uttar-pradesh,2022,4,ayodhya district,499779
11078,uttar-pradesh,2022,4,deoria district,663945
11079,uttar-pradesh,2022,4,ghaziabad district,2676888
11080,sikkim,2019,3,south district,16016
11081,sikkim,2019,3,west district,9481
11082,sikkim,2019,3,east district,49404
11083,sikkim,2019,3,north district,7227
11084,sikkim,2019,2,south district,13547
11085,sikkim,2019,2,west district,8064
11086,sikkim,2019,2,east district,43048
11087,sikkim,2019,2,north district,6340
11088,sikkim,2019,1,south district,11031
11089,sikkim,2019,1,west district,6479
11090,sikkim,2019,1,east district,36124
11091,sikkim,2019,1,north district,5322
11092,sikkim,2019,4,south district,18461
11093,sikkim,2019,4,west district,11078
11094,sikkim,2019,4,east district,55340
11095,sikkim,2019,4,north district,8093
11096,sikkim,2020,3,south district,28038
11097,sikkim,2020,3,west district,17400
11098,sikkim,2020,3,east district,78018
11099,sikkim,2020,3,north district,11317
11100,sikkim,2020,2,south district,24768
11101,sikkim,2020,2,west district,15082
11102,sikkim,2020,2,east district,69829
11103,sikkim,2020,2,north district,10242
11104,sikkim,2020,1,south district,21043
11105,sikkim,2020,1,west district,12746
11106,sikkim,2020,1,east district,61820
11107,sikkim,2020,1,north district,9022
11108,sikkim,2020,4,south district,31055
11109,sikkim,2020,4,west district,19217
11110,sikkim,2020,4,east district,85770
11111,sikkim,2020,4,north district,12501
11112,sikkim,2018,3,south district,6943
11113,sikkim,2018,3,west district,4042
11114,sikkim,2018,3,east district,23460
11115,sikkim,2018,3,north district,3192
11116,sikkim,2018,2,south district,5147
11117,sikkim,2018,2,west district,2868
11118,sikkim,2018,2,east district,17767
11119,sikkim,2018,2,north district,2315
11120,sikkim,2018,1,south district,3679
11121,sikkim,2018,1,west district,2048
11122,sikkim,2018,1,east district,12749
11123,sikkim,2018,1,north district,1575
11124,sikkim,2018,4,south district,8992
11125,sikkim,2018,4,west district,5328
11126,sikkim,2018,4,east district,29948
11127,sikkim,2018,4,north district,4270
11128,sikkim,2021,3,south district,38616
11129,sikkim,2021,3,west district,24132
11130,sikkim,2021,3,east district,106352
11131,sikkim,2021,3,north district,15593
11132,sikkim,2021,2,south district,35900
11133,sikkim,2021,2,west district,22352
11134,sikkim,2021,2,east district,99077
11135,sikkim,2021,2,north district,14411
11136,sikkim,2021,1,south district,33490
11137,sikkim,2021,1,west district,20769
11138,sikkim,2021,1,east district,92502
11139,sikkim,2021,1,north district,13452
11140,sikkim,2021,4,south district,41311
11141,sikkim,2021,4,west district,25834
11142,sikkim,2021,4,east district,113537
11143,sikkim,2021,4,north district,16725
11144,sikkim,2022,3,south district,48673
11145,sikkim,2022,3,west district,30513
11146,sikkim,2022,3,east district,133152
11147,sikkim,2022,3,north district,19687
11148,sikkim,2022,2,south district,46351
11149,sikkim,2022,2,west district,29184
11150,sikkim,2022,2,east district,126666
11151,sikkim,2022,2,north district,18793
11152,sikkim,2022,1,south district,43881
11153,sikkim,2022,1,west district,27594
11154,sikkim,2022,1,east district,120360
11155,sikkim,2022,1,north district,17781
11156,sikkim,2022,4,south district,50716
11157,sikkim,2022,4,west district,31605
11158,sikkim,2022,4,east district,139175
11159,sikkim,2022,4,north district,20472
11160,rajasthan,2019,3,pali district,210186
11161,rajasthan,2019,3,ganganagar district,259147
11162,rajasthan,2019,3,churu district,217626
11163,rajasthan,2019,3,jaipur district,2520933
11164,rajasthan,2019,3,baran district,106351
11165,rajasthan,2019,3,bhilwara district,352747
11166,rajasthan,2019,3,banswara district,63551
11167,rajasthan,2019,3,dungarpur district,58095
11168,rajasthan,2019,3,tonk district,172052
11169,rajasthan,2019,3,jodhpur district,557784
11170,rajasthan,2019,3,karauli district,130123
11171,rajasthan,2019,3,udaipur district,336408
11172,rajasthan,2019,3,dausa district,247191
11173,rajasthan,2019,3,nagaur district,337197
11174,rajasthan,2019,3,bharatpur district,249623
11175,rajasthan,2019,3,barmer district,219517
11176,rajasthan,2019,3,ajmer district,378921
11177,rajasthan,2019,3,chittorgarh district,184293
11178,rajasthan,2019,3,hanumangarh district,178867
11179,rajasthan,2019,3,pratapgarh district,42086
11180,rajasthan,2019,3,sawai madhopur district,166920
11181,rajasthan,2019,3,jalore district,137453
11182,rajasthan,2019,3,bikaner district,285431
11183,rajasthan,2019,3,sikar district,412367
11184,rajasthan,2019,3,dholpur district,78552
11185,rajasthan,2019,3,sirohi district,102086
11186,rajasthan,2019,3,rajsamand district,103271
11187,rajasthan,2019,3,jaisalmer district,81836
11188,rajasthan,2019,3,bundi district,111813
11189,rajasthan,2019,3,jhalawar district,121605
11190,rajasthan,2019,3,alwar district,666462
11191,rajasthan,2019,3,kota district,399776
11192,rajasthan,2019,3,jhunjhunu district,307034
11193,rajasthan,2019,2,pali district,187542
11194,rajasthan,2019,2,ganganagar district,235568
11195,rajasthan,2019,2,churu district,195534
11196,rajasthan,2019,2,jaipur district,2290462
11197,rajasthan,2019,2,baran district,95427
11198,rajasthan,2019,2,bhilwara district,314517
11199,rajasthan,2019,2,banswara district,55866
11200,rajasthan,2019,2,dungarpur district,51445
11201,rajasthan,2019,2,tonk district,154278
11202,rajasthan,2019,2,jodhpur district,499967
11203,rajasthan,2019,2,karauli district,117179
11204,rajasthan,2019,2,udaipur district,296062
11205,rajasthan,2019,2,dausa district,221809
11206,rajasthan,2019,2,nagaur district,301083
11207,rajasthan,2019,2,bharatpur district,218123
11208,rajasthan,2019,2,barmer district,195808
11209,rajasthan,2019,2,ajmer district,335167
11210,rajasthan,2019,2,chittorgarh district,165139
11211,rajasthan,2019,2,hanumangarh district,163214
11212,rajasthan,2019,2,pratapgarh district,37559
11213,rajasthan,2019,2,sawai madhopur district,150671
11214,rajasthan,2019,2,jalore district,121750
11215,rajasthan,2019,2,bikaner district,253994
11216,rajasthan,2019,2,sikar district,366729
11217,rajasthan,2019,2,dholpur district,69500
11218,rajasthan,2019,2,sirohi district,91049
11219,rajasthan,2019,2,rajsamand district,90703
11220,rajasthan,2019,2,jaisalmer district,73182
11221,rajasthan,2019,2,bundi district,99226
11222,rajasthan,2019,2,jhalawar district,106772
11223,rajasthan,2019,2,alwar district,593855
11224,rajasthan,2019,2,kota district,359152
11225,rajasthan,2019,2,jhunjhunu district,275603
11226,rajasthan,2019,1,pali district,162537
11227,rajasthan,2019,1,ganganagar district,210336
11228,rajasthan,2019,1,churu district,168353
11229,rajasthan,2019,1,jaipur district,2060175
11230,rajasthan,2019,1,baran district,84261
11231,rajasthan,2019,1,bhilwara district,276384
11232,rajasthan,2019,1,banswara district,48096
11233,rajasthan,2019,1,dungarpur district,43910
11234,rajasthan,2019,1,tonk district,134480
11235,rajasthan,2019,1,jodhpur district,434178
11236,rajasthan,2019,1,karauli district,102283
11237,rajasthan,2019,1,udaipur district,258915
11238,rajasthan,2019,1,dausa district,195832
11239,rajasthan,2019,1,nagaur district,259361
11240,rajasthan,2019,1,bharatpur district,186048
11241,rajasthan,2019,1,barmer district,167463
11242,rajasthan,2019,1,ajmer district,290433
11243,rajasthan,2019,1,chittorgarh district,145818
11244,rajasthan,2019,1,hanumangarh district,144397
11245,rajasthan,2019,1,pratapgarh district,32514
11246,rajasthan,2019,1,sawai madhopur district,133291
11247,rajasthan,2019,1,jalore district,103490
11248,rajasthan,2019,1,bikaner district,217474
11249,rajasthan,2019,1,sikar district,318166
11250,rajasthan,2019,1,dholpur district,60029
11251,rajasthan,2019,1,sirohi district,79721
11252,rajasthan,2019,1,rajsamand district,78583
11253,rajasthan,2019,1,jaisalmer district,61453
11254,rajasthan,2019,1,bundi district,86749
11255,rajasthan,2019,1,jhalawar district,92752
11256,rajasthan,2019,1,alwar district,517681
11257,rajasthan,2019,1,kota district,318085
11258,rajasthan,2019,1,jhunjhunu district,238956
11259,rajasthan,2019,4,pali district,237638
11260,rajasthan,2019,4,ganganagar district,283969
11261,rajasthan,2019,4,churu district,244530
11262,rajasthan,2019,4,jaipur district,2746860
11263,rajasthan,2019,4,baran district,119534
11264,rajasthan,2019,4,bhilwara district,394803
11265,rajasthan,2019,4,banswara district,72904
11266,rajasthan,2019,4,dungarpur district,66780
11267,rajasthan,2019,4,tonk district,193414
11268,rajasthan,2019,4,jodhpur district,622601
11269,rajasthan,2019,4,karauli district,146756
11270,rajasthan,2019,4,udaipur district,378564
11271,rajasthan,2019,4,dausa district,277572
11272,rajasthan,2019,4,nagaur district,383582
11273,rajasthan,2019,4,bharatpur district,286149
11274,rajasthan,2019,4,barmer district,250330
11275,rajasthan,2019,4,ajmer district,426926
11276,rajasthan,2019,4,chittorgarh district,206858
11277,rajasthan,2019,4,hanumangarh district,196382
11278,rajasthan,2019,4,pratapgarh district,48278
11279,rajasthan,2019,4,sawai madhopur district,187961
11280,rajasthan,2019,4,jalore district,157677
11281,rajasthan,2019,4,bikaner district,321081
11282,rajasthan,2019,4,sikar district,464940
11283,rajasthan,2019,4,dholpur district,89248
11284,rajasthan,2019,4,sirohi district,115407
11285,rajasthan,2019,4,rajsamand district,118240
11286,rajasthan,2019,4,jaisalmer district,93012
11287,rajasthan,2019,4,bundi district,126513
11288,rajasthan,2019,4,jhalawar district,138059
11289,rajasthan,2019,4,alwar district,742956
11290,rajasthan,2019,4,kota district,441496
11291,rajasthan,2019,4,jhunjhunu district,344011
11292,rajasthan,2020,3,pali district,345708
11293,rajasthan,2020,3,ganganagar district,361472
11294,rajasthan,2020,3,churu district,351312
11295,rajasthan,2020,3,jaipur district,3433167
11296,rajasthan,2020,3,baran district,170494
11297,rajasthan,2020,3,bhilwara district,548564
11298,rajasthan,2020,3,banswara district,113690
11299,rajasthan,2020,3,dungarpur district,104238
11300,rajasthan,2020,3,tonk district,271572
11301,rajasthan,2020,3,jodhpur district,870849
11302,rajasthan,2020,3,karauli district,208020
11303,rajasthan,2020,3,udaipur district,522695
11304,rajasthan,2020,3,dausa district,374327
11305,rajasthan,2020,3,nagaur district,564788
11306,rajasthan,2020,3,bharatpur district,443923
11307,rajasthan,2020,3,barmer district,382632
11308,rajasthan,2020,3,ajmer district,605298
11309,rajasthan,2020,3,chittorgarh district,289447
11310,rajasthan,2020,3,hanumangarh district,256413
11311,rajasthan,2020,3,pratapgarh district,74664
11312,rajasthan,2020,3,sawai madhopur district,261108
11313,rajasthan,2020,3,jalore district,241722
11314,rajasthan,2020,3,bikaner district,458961
11315,rajasthan,2020,3,sikar district,652190
11316,rajasthan,2020,3,dholpur district,130882
11317,rajasthan,2020,3,sirohi district,165084
11318,rajasthan,2020,3,rajsamand district,176459
11319,rajasthan,2020,3,jaisalmer district,138087
11320,rajasthan,2020,3,bundi district,179426
11321,rajasthan,2020,3,jhalawar district,202659
11322,rajasthan,2020,3,alwar district,1008033
11323,rajasthan,2020,3,kota district,577117
11324,rajasthan,2020,3,jhunjhunu district,484411
11325,rajasthan,2020,2,pali district,307887
11326,rajasthan,2020,2,ganganagar district,335621
11327,rajasthan,2020,2,churu district,316790
11328,rajasthan,2020,2,jaipur district,3182014
11329,rajasthan,2020,2,baran district,151765
11330,rajasthan,2020,2,bhilwara district,494563
11331,rajasthan,2020,2,banswara district,99412
11332,rajasthan,2020,2,dungarpur district,91873
11333,rajasthan,2020,2,tonk district,242537
11334,rajasthan,2020,2,jodhpur district,786584
11335,rajasthan,2020,2,karauli district,186606
11336,rajasthan,2020,2,udaipur district,470976
11337,rajasthan,2020,2,dausa district,340173
11338,rajasthan,2020,2,nagaur district,507139
